run_id,run_name,config_name,mode,oom,vocab_size,embd_dim,num_heads,num_layers,seq_len,batch_size,head_dim,total_params,total_steps,elapsed_seconds,loss_min,loss_max,loss_avg,gpu_utilization_pct_min,gpu_utilization_pct_max,gpu_utilization_pct_avg,gpu_memory_access_time_pct_min,gpu_memory_access_time_pct_max,gpu_memory_access_time_pct_avg,gpu_memory_allocated_bytes_min,gpu_memory_allocated_bytes_max,gpu_memory_allocated_bytes_avg,gpu_memory_allocated_pct_min,gpu_memory_allocated_pct_max,gpu_memory_allocated_pct_avg,gpu_temperature_c_min,gpu_temperature_c_max,gpu_temperature_c_avg,gpu_power_usage_w_min,gpu_power_usage_w_max,gpu_power_usage_w_avg,gpu_enforced_power_limit_w_min,gpu_enforced_power_limit_w_max,gpu_enforced_power_limit_w_avg,gpu_power_usage_pct_min,gpu_power_usage_pct_max,gpu_power_usage_pct_avg,gpu_sm_clock_mhz_min,gpu_sm_clock_mhz_max,gpu_sm_clock_mhz_avg,gpu_memory_clock_mhz_min,gpu_memory_clock_mhz_max,gpu_memory_clock_mhz_avg,gpu_uncorrected_memory_errors_min,gpu_uncorrected_memory_errors_max,gpu_uncorrected_memory_errors_avg,gpu_corrected_memory_errors_min,gpu_corrected_memory_errors_max,gpu_corrected_memory_errors_avg,network_recv_bytes_min,network_recv_bytes_max,network_recv_bytes_avg,network_sent_bytes_min,network_sent_bytes_max,network_sent_bytes_avg,disk_read_mb_min,disk_read_mb_max,disk_read_mb_avg,disk_write_mb_min,disk_write_mb_max,disk_write_mb_avg,disk_used_gb_min,disk_used_gb_max,disk_used_gb_avg,disk_used_pct_min,disk_used_pct_max,disk_used_pct_avg,process_cpu_threads_min,process_cpu_threads_max,process_cpu_threads_avg,process_cpu_pct_min,process_cpu_pct_max,process_cpu_pct_avg,process_memory_used_mb_min,process_memory_used_mb_max,process_memory_used_mb_avg,process_memory_used_pct_min,process_memory_used_pct_max,process_memory_used_pct_avg,process_memory_available_mb_min,process_memory_available_mb_max,process_memory_available_mb_avg,system_memory_utilization_pct_min,system_memory_utilization_pct_max,system_memory_utilization_pct_avg
283,run_283_train,v32k_d2048_h16_l6_s1024_b4,train,0,32768,2048,16,6,1024,4,128,368596992,2025,301.74,1.4922,6.7812,4.0794,97,99,98.4125,29,55,41.35,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,54,51.5583,172.76,429.3,265.8545,400.0,400.0,400.0,43.19,107.32,66.4635,1395,1410,1409.6875,1215,1215,1215.0,0,0,0.0,0,0,0.0,4205817133132,4205854306804,4205840370794.1416,1481305574337,1481317165241,1481311447499.1958,1414.232,1414.232,1414.232,491968.961,491969.074,491969.0165,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3246.21,3257.2,3250.0045,0.6292,0.6314,0.63,483798.03,487960.05,485345.1212,5.4,6.2,5.9217
284,run_284_train,v16k_d2048_h8_l6_s2048_b2,train,0,16384,2048,8,6,2048,2,256,335042560,2060,301.92,1.6094,9.125,4.3281,97,99,98.3401,29,55,40.7773,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,53,51.4049,170.43,433.78,272.4946,400.0,400.0,400.0,42.61,108.45,68.124,1395,1410,1409.2713,1215,1215,1215.0,0,0,0.0,0,0,0.0,4205890609794,4205927196243,4205913530511.984,1481319605267,1481331911475,1481325882396.1782,1414.232,1414.232,1414.232,491969.074,491969.121,491969.0984,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2764.89,3280.47,2842.2994,0.5359,0.6359,0.5509,484121.96,488154.32,485830.6032,5.4,6.2,5.83
285,run_285_train,v8k_d512_h8_l24_s1024_b4,train,0,8192,512,8,24,1024,4,64,79557120,3208,302.78,1.125,6.5312,4.1235,95,99,98.3203,29,55,40.8398,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,57,54.2539,170.43,428.56,274.0616,400.0,400.0,400.0,42.61,107.14,68.5151,1395,1410,1409.2969,1215,1215,1215.0,0,0,0.0,0,0,0.0,4205963262763,4206006288438,4205979749899.0273,1481334302578,1481346321353,1481340197162.1484,1414.232,1414.232,1414.232,491969.176,491969.414,491969.3223,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2697.89,3010.59,2896.7036,0.5229,0.5836,0.5615,484230.26,488259.43,485883.0207,5.4,6.1,5.8176
286,run_286_train,v16k_d512_h16_l24_s4096_b2,train,0,16384,512,16,24,4096,2,32,83751424,1715,302.64,2.0156,6.3438,4.5828,97,99,98.3898,29,55,42.2559,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,57,52.2205,167.22,428.27,267.4095,400.0,400.0,400.0,41.8,107.07,66.8522,1380,1410,1408.9961,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206042436499,4206084546540,4206068576783.4053,1481348705608,1481360656234,1481354765322.7913,1414.232,1414.232,1414.232,491969.414,491969.414,491969.414,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2776.81,3115.38,3103.6021,0.5382,0.6039,0.6016,484007.66,487917.76,485522.7021,5.4,6.2,5.8925
287,run_287_train,v32k_d512_h8_l12_s4096_b4,train,0,32768,512,8,12,4096,4,64,54458880,1512,306.97,2.8906,6.8125,4.2354,97,99,98.3235,29,55,41.7017,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,55,53.3445,174.22,432.59,267.6884,400.0,400.0,400.0,43.56,108.15,66.9217,1380,1410,1408.9916,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206120402632,4206183063138,4206157467280.332,1481362764045,1481375568662,1481369131716.6848,1414.232,1414.232,1414.232,491969.414,491969.461,491969.4405,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2986.26,3014.58,2996.3715,0.5788,0.5843,0.5808,484353.28,488150.73,485906.0321,5.4,6.1,5.8155
288,run_288_train,v32k_d512_h16_l24_s1024_b2,train,0,32768,512,16,24,1024,2,32,92140032,4274,307.73,1.5391,7.0312,4.3351,92,99,98.2605,29,55,41.9502,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,56,54.4138,158.04,438.03,272.7871,400.0,400.0,400.0,39.51,109.51,68.197,1380,1410,1408.9655,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206230507435,4206274828470,4206254480286.9233,1481377838143,1481390192494,1481384025325.0076,1414.232,1414.232,1414.232,491969.461,491969.461,491969.461,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2781.85,3191.03,2963.6752,0.5392,0.6185,0.5745,483969.27,488272.64,485721.5439,5.4,6.2,5.849
289,run_289_train,v16k_d1024_h16_l12_s4096_b2,train,0,16384,1024,16,12,4096,2,64,167515136,1588,302.62,1.2578,6.4375,4.0698,78,99,96.832,24,55,35.292,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,48,57,52.752,167.5,434.65,280.487,400.0,400.0,400.0,41.87,108.66,70.1215,1380,1410,1406.88,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206326531490,4206355958254,4206340569827.988,1481650515767,1481663383311,1481656739533.304,1414.232,1414.232,1414.232,491969.461,491969.59,491969.5379,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2795.76,3277.46,3178.7846,0.5419,0.6353,0.6162,483875.73,488313.95,485616.3508,5.3,6.2,5.8704
290,run_290_train,v8k_d2048_h16_l12_s4096_b2,train,0,8192,2048,16,12,4096,2,128,619751424,594,303.12,2.7188,6.8125,4.9326,95,99,97.0053,29,32,31.3211,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,58,55.6421,206.31,440.51,298.2411,400.0,400.0,400.0,51.58,110.13,74.5605,1380,1410,1404.4737,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206402936234,4206428694273,4206415144751.0156,1481664990103,1481935299359,1481924931503.5737,1414.232,1414.232,1414.232,491969.59,491969.691,491969.6233,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3222.46,3242.88,3232.7413,0.6246,0.6286,0.6266,484082.11,487859.49,485591.1856,5.4,6.2,5.8742
291,run_291_train,v16k_d1024_h8_l12_s4096_b4,train,0,16384,1024,8,12,4096,4,128,167515136,874,302.76,1.9141,6.2188,4.2597,96,99,98.1321,29,55,40.7406,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,54,51.4528,173.03,423.86,274.9399,400.0,400.0,400.0,43.26,105.96,68.7347,1395,1410,1409.0802,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206465343938,4206493627986,4206479105921.783,1481937649989,1481949565781,1481943565042.415,1414.232,1414.232,1414.232,491969.75,491969.91,491969.8326,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2751.75,3215.95,3029.7602,0.5334,0.6234,0.5873,483851.71,488207.49,485610.7563,5.4,6.2,5.8736
292,run_292_train,v8k_d1024_h8_l12_s1024_b4,train,0,8192,1024,8,12,1024,4,128,159126528,3067,301.74,0.9336,6.0938,3.8772,97,99,98.3518,29,55,41.6798,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,57,54.249,173.21,435.52,277.3635,400.0,400.0,400.0,43.3,108.88,69.3408,1380,1410,1408.9921,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206529838362,4206569272073,4206543185048.1304,1481951963127,1481964719851,1481958290653.2332,1414.232,1414.232,1414.232,491969.91,491969.91,491969.91,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3171.69,3192.12,3181.6194,0.6148,0.6187,0.6167,483975.72,487913.41,485518.9807,5.4,6.2,5.8885
293,run_293_train,v16k_d2048_h16_l12_s2048_b4,train,0,16384,2048,16,12,2048,4,128,636528640,609,302.23,2.25,7.1875,4.8455,96,99,98.2642,29,55,40.9482,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,48,57,51.0984,167.5,434.38,271.7602,400.0,400.0,400.0,41.87,108.6,67.9402,1395,1410,1409.3782,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206608155078,4206630834845,4206617497198.4663,1481967170728,1481978880889,1481972832412.6062,1414.232,1414.232,1414.232,491969.91,491970.031,491969.9793,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3138.58,3155.57,3153.3282,0.6084,0.6117,0.6112,483785.45,487834.77,485475.1111,5.4,6.2,5.8979
294,run_294_train,v32k_d2048_h8_l6_s4096_b2,train,0,32768,2048,8,6,4096,2,256,368596992,1083,307.01,1.9297,10.375,4.4528,87,99,97.9528,27,55,41.5,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,50,54,51.9528,170.97,408.55,272.2834,400.0,400.0,400.0,42.74,102.14,68.0705,1395,1410,1409.5276,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206669376779,4206708509237,4206684548882.618,1482239235605,1482509231569,1482474073626.4448,1414.232,1414.232,1414.232,491970.031,491970.031,491970.031,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2677.64,3168.51,3045.8051,0.519,0.6142,0.5904,483851.23,488240.36,485657.5395,5.4,6.2,5.8634
295,run_295_train,v32k_d2048_h8_l12_s2048_b4,train,0,32768,2048,8,12,2048,4,256,670083072,588,303.22,2.5938,6.8438,4.9796,94,99,98.3564,29,55,41.9894,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,55,53.3191,170.97,418.92,273.1874,400.0,400.0,400.0,42.74,104.73,68.2968,1395,1410,1408.883,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206745637295,4206787179232,4206759183958.1753,1482511916942,1483040446021,1482808849594.3352,1414.232,1414.232,1414.232,491970.031,491970.145,491970.1168,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,3115.02,3133.12,3130.0599,0.6038,0.6073,0.6067,484012.35,487787.08,485644.2226,5.4,6.2,5.866
296,run_296_train,v16k_d2048_h16_l12_s1024_b2,train,0,16384,2048,16,12,1024,2,128,636528640,1909,302.24,1.8359,7.6875,4.5319,96,99,98.3269,29,55,40.8731,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,48,56,51.1962,169.73,417.46,271.996,400.0,400.0,400.0,42.43,104.36,67.9988,1380,1410,1409.3654,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206823456283,4206841518740,4206832286986.346,1483041887263,1483054993733,1483048595371.7422,1414.232,1414.232,1414.232,491970.145,491970.363,491970.2243,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2710.18,3204.05,2899.917,0.5253,0.6211,0.5621,483980.55,488141.43,485756.4214,5.4,6.2,5.8435
297,run_297_train,v8k_d2048_h16_l24_s2048_b2,train,0,8192,2048,16,24,2048,2,128,1222723584,542,307.83,2.0312,8.25,5.3022,95,99,98.3144,29,55,40.9735,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,52,56,53.9015,137.74,446.04,269.5442,400.0,400.0,400.0,34.44,111.51,67.386,1380,1410,1408.5795,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206877577906,4206895131151,4206886366306.246,1483057137225,1483069448534,1483063393618.2878,1414.232,1414.232,1414.232,491970.363,491970.512,491970.4792,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2661.78,3143.04,3062.2087,0.5159,0.6092,0.5936,483999.13,487843.52,485580.5195,5.4,6.2,5.8765
298,run_298_train,v8k_d512_h8_l12_s2048_b4,train,0,8192,512,8,12,2048,4,64,41875968,3416,302.83,1.7578,5.6875,3.6942,96,99,98.3735,29,55,41.821,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,49,54,51.2879,173.21,436.99,275.5209,400.0,400.0,400.0,43.3,109.25,68.8797,1395,1410,1408.9494,1215,1215,1215.0,0,0,0.0,0,0,0.0,4206931300620,4206985336971,4206952527552.315,1483071705739,1483085207815,1483078638079.673,1414.232,1414.232,1414.232,491970.512,491970.512,491970.512,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2907.47,2917.07,2913.731,0.5636,0.5654,0.5648,484198.75,488017.05,485650.5974,5.4,6.1,5.8646
299,run_299_train,v16k_d512_h8_l24_s1024_b4,train,0,16384,512,8,24,1024,4,64,83751424,3044,302.79,1.3203,9.3125,4.1374,74,99,98.2412,29,55,40.5681,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,51,56,53.7977,162.29,431.9,275.4309,400.0,400.0,400.0,40.57,107.98,68.8579,1395,1410,1408.9494,1215,1215,1215.0,0,0,0.0,0,0,0.0,4207021387583,4207066622275,4207037730081.3,1483087425646,1483358035966,1483244760794.673,1414.232,1414.232,1414.232,491970.512,491970.559,491970.5514,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2750.93,3098.42,2842.8388,0.5332,0.6006,0.5511,484288.63,488195.14,485878.7269,5.4,6.1,5.8198
300,run_300_train,v32k_d1024_h8_l24_s1024_b2,train,0,32768,1024,8,24,1024,2,128,335029248,2677,302.8,1.7422,6.5,4.3418,94,99,97.9176,29,55,38.5059,42152624128,42152624128,42152624128.0,98.14,98.14,98.14,53,58,55.2588,176.24,435.28,282.0838,400.0,400.0,400.0,44.06,108.82,70.5209,1380,1410,1407.8235,1215,1215,1215.0,0,0,0.0,0,0,0.0,4207102856555,4207140024859,4207115090821.933,1483360419630,1483373482549,1483366800818.3372,1414.232,1414.232,1414.232,491970.559,491970.559,491970.559,124.14,124.14,124.14,44.3,44.3,44.3,91,91,91.0,0.0,0.0,0.0,2735.57,3214.74,3006.4024,0.5303,0.6231,0.5827,483659.22,488253.14,485469.9297,5.4,6.2,5.9
